23124931,000120603003,0,0,0,"",19:04:00,19:04:00
23124931,000120604001,1,0,0,"",19:09:00,19:09:00
23124931,000120913002,2,0,0,"",19:13:00,19:13:00
23124931,000120903020,3,0,0,"",19:17:00,19:17:00
23124930,000120603003,0,0,0,"",20:04:00,20:04:00
23124930,000120604001,1,0,0,"",20:09:00,20:09:00
23124930,000120913002,2,0,0,"",20:13:00,20:13:00
23124930,000120903020,3,0,0,"",20:17:00,20:17:00
23124929,000120603003,0,0,0,"",21:04:00,21:04:00
23124929,000120604001,1,0,0,"",21:09:00,21:09:00
23124929,000120913002,2,0,0,"",21:13:00,21:13:00
23124929,000120903020,3,0,0,"",21:17:00,21:17:00
23124928,000120603003,0,0,0,"",22:04:00,22:04:00
23124928,000120604001,1,0,0,"",22:09:00,22:09:00
23124928,000120913002,2,0,0,"",22:13:00,22:13:00
23124928,000120903020,3,0,0,"",22:17:00,22:17:00
23124927,000120603003,0,0,0,"",23:04:00,23:04:00
23124927,000120604001,1,0,0,"",23:09:00,23:09:00
23124927,000120913002,2,0,0,"",23:13:00,23:13:00
23124927,000120903020,3,0,0,"",23:17:00,23:17:00
23124379,000120903020,0,0,0,"",8:42:00,8:42:00
23124379,000120913002,1,0,0,"",8:44:00,8:45:00
23124379,000120604001,2,0,0,"",8:48:00,8:49:00
23124379,000120603003,3,0,0,"",8:55:00,8:55:00
23124378,000120903020,0,0,0,"",9:42:00,9:42:00
23124378,000120913002,1,0,0,"",9:44:00,9:45:00
23124378,000120604001,2,0,0,"",9:48:00,9:49:00
23124378,000120603003,3,0,0,"",9:55:00,9:55:00
23124377,000120903020,0,0,0,"",10:42:00,10:42:00
23124377,000120913002,1,0,0,"",10:44:00,10:45:00
23124377,000120604001,2,0,0,"",10:48:00,10:49:00
23124377,000120603003,3,0,0,"",10:55:00,10:55:00
23124376,000120903020,0,0,0,"",11:42:00,11:42:00
23124376,000120913002,1,0,0,"",11:44:00,11:45:00
23124376,000120604001,2,0,0,"",11:48:00,11:49:00
23124376,000120603003,3,0,0,"",11:55:00,11:55:00
23124375,000120903020,0,0,0,"",12:42:00,12:42:00
23124375,000120913002,1,0,0,"",12:44:00,12:45:00
23124375,000120604001,2,0,0,"",12:48:00,12:49:00
23124375,000120603003,3,0,0,"",12:55:00,12:55:00
23124374,000120903020,0,0,0,"",13:42:00,13:42:00
23124374,000120913002,1,0,0,"",13:44:00,13:45:00
23124374,000120604001,2,0,0,"",13:48:00,13:49:00
23124374,000120603003,3,0,0,"",13:55:00,13:55:00
23124373,000120903020,0,0,0,"",14:42:00,14:42:00
23124373,000120913002,1,0,0,"",14:44:00,14:45:00
23124373,000120604001,2,0,0,"",14:48:00,14:49:00
23124373,000120603003,3,0,0,"",14:55:00,14:55:00
23124372,000120903020,0,0,0,"",15:42:00,15:42:00
23124372,000120913002,1,0,0,"",15:44:00,15:45:00
23124372,000120604001,2,0,0,"",15:48:00,15:49:00
23124372,000120603003,3,0,0,"",15:55:00,15:55:00
23124371,000120903020,0,0,0,"",16:42:00,16:42:00
23124371,000120913002,1,0,0,"",16:44:00,16:45:00
23124371,000120604001,2,0,0,"",16:48:00,16:49:00
23124371,000120603003,3,0,0,"",16:55:00,16:55:00
23124370,000120903020,0,0,0,"",17:42:00,17:42:00
23124370,000120913002,1,0,0,"",17:44:00,17:45:00
23124370,000120604001,2,0,0,"",17:48:00,17:49:00
23124370,000120603003,3,0,0,"",17:55:00,17:55:00
